epoch,phase
56107,26773672.82302839
56108,26772378.088120382
56109,26771083.43068968
56110,26769788.85668889
56111,26768494.359773457
56112,26767199.939904116
56113,26765905.603030052
56114,26764611.343760747
56115,26763317.16740251
56116,26762023.068685733
56117,26760729.050396644
56118,26759435.113734283
56119,26758141.258059178
56120,26756847.4796949
56121,26755553.781755235
56122,26754260.165530864
56123,26752966.631576043
56124,26751673.175700955
56125,26750379.799583074
56126,26749086.506633677
56127,26747793.292240474
56128,26746500.161318656
56129,26745207.111141674
56130,26743914.141590554
56131,26742621.25131242
56132,26741328.445606723
56133,26740035.718756232
56134,26738743.073752925
56135,26737450.512895625
56136,26736158.0291625
56137,26734865.62862332
56138,26733573.311019577
56139,26732281.076211046
56140,26730988.920205012
56141,26729696.849720713
56142,26728404.857811026
56143,26727112.95051647
56144,26725821.126962844
56145,26724529.380345758
56146,26723237.71807837
56147,26721946.142810993
56148,26720654.643943362
56149,26719363.231066756
56150,26718071.901858907
56151,26716780.65386555
56152,26715489.48572549
56153,26714198.405635007
56154,26712907.407745123
56155,26711616.492952593
56156,26710325.656912874
56157,26709034.909724038
56158,26707744.241854772
56159,26706453.660856046
56160,26705163.159588564
56161,26703872.744810272
56162,26702582.41351608
56163,26701292.16592829
56164,26700002.00122675
56165,26698711.91982665
56166,26697421.923350103
56167,26696132.013304893
56168,26694842.18363367
56169,26693552.43894854
56170,26692262.780346557
56171,26690973.205212705
56172,26689683.712494645
56173,26688394.308149245
56174,26687104.984608114
56175,26685815.74863775
56176,26684526.596260812
56177,26683237.52995868
56178,26681948.54744764
56179,26680659.650517456
56180,26679370.836771436
56181,26678082.111734435
56182,26676793.469128978
56183,26675504.916288704
56184,26674216.442815483
56185,26672928.057682022
56186,26671639.758954104
56187,26670351.545575045
56188,26669063.414822444
56189,26667775.374154303
56190,26666487.418042175
56191,26665199.54674833
56192,26663911.762288846
56193,26662624.063325293
56194,26661336.451460224
56195,26660048.925931543
56196,26658761.486261714
56197,26657474.13469505
56198,26656186.866605096
56199,26654899.68863261
56200,26653612.596114937
56201,26652325.588956323
56202,26651038.667465296
56203,26649751.83748374
56204,26648465.0908726
56205,26647178.43274095
56206,26645891.86256989
56207,26644605.379519176
56208,26643318.980304264
56209,26642032.673000555
56210,26640746.45341699
56211,26639460.3163929
56212,26638174.27102193
56213,26636888.312080044
56214,26635602.442695666
56215,26634316.65794021
56216,26633030.962799966
56217,26631745.35844302
56218,26630459.839230318
56219,26629174.40740562
56220,26627889.06642232
56221,26626603.81148607
56222,26625318.648424726
56223,26624033.571051985
56224,26622748.58194633
56225,26621463.6826634
56226,26620178.872141477
56227,26618894.14973655
56228,26617609.519295428
56229,26616324.97527471
56230,26615040.51895789
56231,26613756.15346284
56232,26612471.876322426
56233,26611187.690281715
56234,26609903.593336705
56235,26608619.585921053
56236,26607335.66530253
56237,26606051.835618254
56238,26604768.097124815
56239,26603484.44932086
56240,26602200.88923662
56241,26600917.420749858
56242,26599634.040317345
56243,26598350.752529696
56244,26597067.55016559
56245,26595784.44037611
56246,26594501.425691992
56247,26593218.49545125
56248,26591935.658807885
56249,26590652.911821898
56250,26589370.255704436
56251,26588087.68934585
56252,26586805.21414043
56253,26585522.830242865
56254,26584240.539049413
56255,26582958.33745574
56256,26581676.225819003
56257,26580394.20608238
56258,26579112.279162
56259,26577830.440408774
56260,26576548.69859889
56261,26575267.043400932
56262,26573985.48070781
56263,26572704.011314046
56264,26571422.632508576
56265,26570141.345362436
56266,26568860.148421023
56267,26567579.047919292
56268,26566298.038253173
56269,26565017.117701646
56270,26563736.29292439
56271,26562455.558851644
56272,26561174.9167402
56273,26559894.36754515
56274,26558613.911427666
56275,26557333.547419094
56276,26556053.27775081
56277,26554773.09848322
56278,26553493.012758538
56279,26552213.020600606
56280,26550933.1207788
56281,26549653.311631937
56282,26548373.600430436
56283,26547093.980033305
56284,26545814.45443627
56285,26544535.020435296
56286,26543255.681973577
56287,26541976.43493704
56288,26540697.28469524
56289,26539418.22602922
56290,26538139.258134592
56291,26536860.389005423
56292,26535581.61129936
56293,26534302.92914782
56294,26533024.340751305
56295,26531745.844367296
56296,26530467.444444887
56297,26529189.138711125
56298,26527910.927598376
56299,26526632.810743067
56300,26525354.789781947
56301,26524076.861610185
56302,26522799.02768
56303,26521521.290234167
56304,26520243.645104256
56305,26518966.1014095
56306,26517688.646397684
56307,26516411.28951421
56308,26515134.02668719
56309,26513856.858538944
56310,26512579.7842609
56311,26511302.809617642
56312,26510025.929605063
56313,26508749.144009087
56314,26507472.45538551
56315,26506195.860517263
56316,26504919.36439099
56317,26503642.959452722
56318,26502366.6550053
56319,26501090.443523828
56320,26499814.331699934
56321,26498538.312511824
56322,26497262.39031143
56323,26495986.565786824
56324,26494710.838486265
56325,26493435.208760157
56326,26492159.67282214
56327,26490884.234120835
56328,26489608.89199402
56329,26488333.646187816
56330,26487058.498584144
56331,26485783.448193736
56332,26484508.4944353
56333,26483233.637934566
56334,26481958.878413
56335,26480684.21748082
56336,26479409.652248885
56337,26478135.18715015
56338,26476860.817729224
56339,26475586.54544634
56340,26474312.37129497
56341,26473038.2930254
56342,26471764.31851859
56343,26470490.43555601
56344,26469216.654278584
56345,26467942.970080283
56346,26466669.382161424
56347,26465395.894800704
56348,26464122.506400667
56349,26462849.213456843
56350,26461576.02241736
56351,26460302.92619674
56352,26459029.933346007
56353,26457757.038191665
56354,26456484.23910884
56355,26455211.538834535
56356,26453938.939900845
56357,26452666.4402717
56358,26451394.03815074
56359,26450121.735965315
56360,26448849.532150164
56361,26447577.427722815
56362,26446305.424214777
56363,26445033.51927021
56364,26443761.71493196
56365,26442490.00780454
56366,26441218.40243731
56367,26439946.89617949
56368,26438675.492434256
56369,26437404.183219716
56370,26436132.97745475
56371,26434861.870880246
56372,26433590.867348846
56373,26432319.961916666
56374,26431049.155179296
56375,26429778.451880306
56376,26428507.846839767
56377,26427237.343626365
56378,26425966.939015206
56379,26424696.638007443
56380,26423426.43838205
56381,26422156.337555584
56382,26420886.337433983
56383,26419616.43918964
56384,26418346.643418025
56385,26417076.945731
56386,26415807.349534716
56387,26414537.858028725
56388,26413268.46480604
56389,26411999.17495623
56390,26410729.985772647
56391,26409460.897808824
56392,26408191.91344343
56393,26406923.030550085
56394,26405654.24867829
56395,26404385.568760928
56396,26403116.990484018
56397,26401848.51356859
56398,26400580.14193935
56399,26399311.87159352
56400,26398043.700303223
56401,26396775.636265177
56402,26395507.67263177
56403,26394239.810807608
56404,26392972.054156635
56405,26391704.398769513
56406,26390436.84690065
56407,26389169.395228557
56408,26387902.04970443
56409,26386634.803812623
56410,26385367.663619373
56411,26384100.62724528
56412,26382833.691778436
56413,26381566.861511204
56414,26380300.135198954
56415,26379033.51056323
56416,26377766.989460222
56417,26376500.573278353
56418,26375234.26083682
56419,26373968.05277108
56420,26372701.946839675
56421,26371435.94368113
56422,26370170.049943183
56423,26368904.256967034
56424,26367638.566635318
56425,26366372.98223812
56426,26365107.504761018
56427,26363842.127652444
56428,26362576.85765097
56429,26361311.689805634
56430,26360046.629431568
56431,26358781.670881215
56432,26357516.820081778
56433,26356252.07277605
56434,26354987.42809502
56435,26353722.8930814
56436,26352458.46017048
56437,26351194.13512418
56438,26349929.912695326
56439,26348665.796005175
56440,26347401.787003536
56441,26346137.878330037
56442,26344874.08250188
56443,26343610.3884606
56444,26342346.797951672
56445,26341083.31680803
56446,26339819.93988174
56447,26338556.666362748
56448,26337293.504239213
56449,26336030.444716055
56450,26334767.49245918
56451,26333504.647643466
56452,26332241.908149257
56453,26330979.276520837
56454,26329716.74796568
56455,26328454.328321945
56456,26327192.016744398
56457,26325929.808591608
56458,26324667.708474614
56459,26323405.716947485
56460,26322143.830690775
56461,26320882.051372387
56462,26319620.380427837
56463,26318358.813682627
56464,26317097.357046276
56465,26315836.009671822
56466,26314574.762107976
56467,26313313.62943828
56468,26312052.60147218
56469,26310791.68292304
56470,26309530.87138138
56471,26308270.167611867
56472,26307009.56970311
56473,26305749.080755435
56474,26304488.699823827
56475,26303228.429028064
56476,26301968.266996652
56477,26300708.208431024
56478,26299448.26143242
56479,26298188.422537945
56480,26296928.69136446
56481,26295669.071160067
56482,26294409.55753549
56483,26293150.152449533
56484,26291890.856688533
56485,26290631.66800702
56486,26289372.589451976
56487,26288113.62084937
56488,26286854.761829015
56489,26285596.010416772
56490,26284337.36974989
56491,26283078.8370509
56492,26281820.412763488
56493,26280562.101977732
56494,26279303.896409538
56495,26278045.80351657
56496,26276787.817393277
56497,26275529.942647386
56498,26274272.177739605
56499,26273014.52230526
56500,26271756.97740171
56501,26270499.544342306
56502,26269242.218341548
56503,26267985.005153283
56504,26266727.90075395
56505,26265470.907759175
56506,26264214.022545286
56507,26262957.251842547
56508,26261700.587702647
56509,26260444.034377255
56510,26259187.596581027
56511,26257931.265622143
56512,26256675.04901464
56513,26255418.93981977
56514,26254162.942499466
56515,26252907.05698948
56516,26251651.28170665
56517,26250395.620592695
56518,26249140.06642838
56519,26247884.626947008
56520,26246629.29668644
56521,26245374.080118664
56522,26244118.97315687
56523,26242863.980639987
56524,26241609.09830964
56525,26240354.328518406
56526,26239099.670129042
56527,26237845.12342327
56528,26236590.691284098
56529,26235336.36726922
56530,26234082.15763731
56531,26232828.060166527
56532,26231574.075526174
56533,26230320.202602737
56534,26229066.442654416
56535,26227812.796552435
56536,26226559.261248667
56537,26225305.840641912
56538,26224052.528854195
56539,26222799.3363755
56540,26221546.252872124
56541,26220293.28214431
56542,26219040.425506853
56543,26217787.68285857
56544,26216535.05114496
56545,26215282.535558145
56546,26214030.132493325
56547,26212777.84065763
56548,26211525.66703312
56549,26210273.60301151
56550,26209021.65689536
56551,26207769.822444096
56552,26206518.101830207
56553,26205266.49320577
56554,26204015.00047015
56555,26202763.620253447
56556,26201512.358552724
56557,26200261.20630124
56558,26199010.170667566
56559,26197759.250564046
56560,26196508.443032257
56561,26195257.751040436
56562,26194007.174582258
56563,26192756.71269319
56564,26191506.36444618
56565,26190256.13108425
56566,26189006.013997763
56567,26187756.009977214
56568,26186506.121439073
56569,26185256.34850396
56570,26184006.692401502
56571,26182757.1486648
56572,26181507.723447558
56573,26180258.411494162
56574,26179009.21547389
56575,26177760.13548614
56576,26176511.173051074
56577,26175262.32276192
56578,26174013.590738036
56579,26172764.973884962
56580,26171516.474762343
56581,26170268.090678778
56582,26169019.82164887
56583,26167771.66820074
56584,26166523.63306633
56585,26165275.712347858
56586,26164027.910461765
56587,26162780.222022828
56588,26161532.654153004
56589,26160285.20068403
56590,26159037.86475956
56591,26157790.644718613
56592,26156543.542885043
56593,26155296.555586882
56594,26154049.68846293
56595,26152802.936664905
56596,26151556.30297263
56597,26150309.78600912
56598,26149063.38422286
56599,26147817.103441518
56600,26146570.937010158
56601,26145324.892162807
56602,26144078.96062753
56603,26142833.14930259
56604,26141587.455900777
56605,26140341.880295247
56606,26139096.421748724
56607,26137851.081985034
56608,26136605.85916933
56609,26135360.755508058
56610,26134115.76784806
56611,26132870.903309833
56612,26131626.1530535
56613,26130381.522441335
56614,26129137.012875956
56615,26127892.614912055
56616,26126648.343086362
56617,26125404.18488384
56618,26124160.150432374
56619,26122916.23127346
56620,26121672.429902565
56621,26120428.7538488
56622,26119185.190525256
56623,26117941.751025625
56624,26116698.426644556
56625,26115455.2240517
56626,26114212.13855745
56627,26112969.177093003
56628,26111726.331497896
56629,26110483.60675877
56630,26109241.00180772
56631,26107998.514829893
56632,26106756.151615772
56633,26105513.90475338
56634,26104271.782023545
56635,26103029.773753256
56636,26101787.88851462
56637,26100546.122459564
56638,26099304.477428857
56639,26098062.95553461
56640,26096821.551794354
56641,26095580.266779654
56642,26094339.104687493
56643,26093098.063712098
56644,26091857.141420394
56645,26090616.341106724
56646,26089375.66110408
56647,26088135.101736784
56648,26086894.66519841
56649,26085654.35022615
56650,26084414.15258781
56651,26083174.079994466
56652,26081934.126672663
56653,26080694.294684865
56654,26079454.58644586
56655,26078214.998171628
56656,26076975.531454705
56657,26075736.187817704
56658,26074496.964885995
56659,26073257.86194583
56660,26072018.882560637
56661,26070780.024021227
56662,26069541.291843962
56663,26068302.67725366
56664,26067064.18596092
56665,26065825.817179937
56666,26064587.571090292
56667,26063349.45015427
56668,26062111.448179096
56669,26060873.567271996
56670,26059635.811458796
56671,26058398.179915056
56672,26057160.66847735
56673,26055923.2818294
56674,26054686.019182395
56675,26053448.87728021
56676,26052211.85618758
56677,26050974.96175593
56678,26049738.191133983
56679,26048501.543465603
56680,26047265.016360983
56681,26046028.615871027
56682,26044792.336912982
56683,26043556.18460426
56684,26042320.152650867
56685,26041084.244776547
56686,26039848.46025465
56687,26038612.801378593
56688,26037377.26458985
56689,26036141.856119633
56690,26034906.569376066
56691,26033671.406492468
56692,26032436.366504345
56693,26031201.45409004
56694,26029966.664507423
56695,26028731.996867623
56696,26027497.457891773
56697,26026263.040668502
56698,26025028.748534225
56699,26023794.583611414
56700,26022560.539352685
56701,26021326.622185897
56702,26020092.83139171
56703,26018859.164754782
56704,26017625.62168654
56705,26016392.207390964
56706,26015158.914986998
56707,26013925.748694867
56708,26012692.710332863
56709,26011459.794447787
56710,26010227.00671652
56711,26008994.34256042
56712,26007761.80407865
56713,26006529.393355872
56714,26005297.106538117
56715,26004064.9459091
56716,26002832.91227548
56717,26001601.00423946
56718,26000369.220701385
56719,25999137.568496257
56720,25997906.036862325
56721,25996674.633925837
56722,25995443.35558405
56723,25994212.207504697
56724,25992981.184187498
56725,25991750.286182478
56726,25990519.516358864
56727,25989288.87338735
56728,25988058.35777433
56729,25986827.96903247
56730,25985597.70638539
56731,25984367.57181222
56732,25983137.564270124
56733,25981907.683479827
56734,25980677.92997222
56735,25979448.303966444
56736,25978218.805516426
56737,25976989.434173137
56738,25975760.190371245
56739,25974531.075339906
56740,25973302.08825135
56741,25972073.228246238
56742,25970844.496014856
56743,25969615.89091999
56744,25968387.415119123
56745,25967159.06718777
56746,25965930.847054835
56747,25964702.757086176
56748,25963474.79122301
56749,25962246.960370194
56750,25961019.254192036
56751,25959791.674495623
56752,25958564.225807924
56753,25957336.905910764
56754,25956109.71273641
56755,25954882.651340637
56756,25953655.718288794
56757,25952428.91035381
56758,25951202.23496476
56759,25949975.690538697
56760,25948749.27210764
56761,25947522.983858474
56762,25946296.82513545
56763,25945070.794975296
56764,25943844.895825796
56765,25942619.124615368
56766,25941393.486582138
56767,25940167.974454198
56768,25938942.593256775
56769,25937717.34249978
56770,25936492.22323178
56771,25935267.227994855
56772,25934042.365880106
56773,25932817.636507645
56774,25931593.033740427
56775,25930368.564541966
56776,25929144.22542499
56777,25927920.016176537
56778,25926695.933680754
56779,25925471.98547289
56780,25924248.16859265
56781,25923024.481511287
56782,25921800.92488306
56783,25920577.49972076
56784,25919354.204077754
56785,25918131.039334595
56786,25916908.007695198
56787,25915685.10502679
56788,25914462.334772132
56789,25913239.69483185
56790,25912017.1876713
56791,25910794.809504777
56792,25909572.567291927
56793,25908350.4519453
56794,25907128.470409594
56795,25905906.61903182
56796,25904684.902385537
56797,25903463.315959737
56798,25902241.862777464
56799,25901020.53891102
56800,25899799.349481665
56801,25898578.29111199
56802,25897357.364115905
56803,25896136.572487094
56804,25894915.910763055
56805,25893695.38218723
56806,25892474.986645572
56807,25891254.722065367
56808,25890034.59061303
56809,25888814.59347379
56810,25887594.726618927
56811,25886374.993693016
56812,25885155.39505096
56813,25883935.92678724
56814,25882716.594993614
56815,25881497.39339037
56816,25880278.327418245
56817,25879059.391695492
56818,25877840.59196783
56819,25876621.922073755
56820,25875403.39118865
56821,25874184.99036094
56822,25872966.722433835
56823,25871748.59106551
56824,25870530.589839388
56825,25869312.725371003
56826,25868094.993705843
56827,25866877.398163393
56828,25865659.935247075
56829,25864442.60444501
56830,25863225.40872864
56831,25862008.348411143
56832,25860791.42322086
56833,25859574.63132258
56834,25858357.973612394
56835,25857141.450347576
56836,25855925.064667035
56837,25854708.808987297
56838,25853492.690121405
56839,25852276.708297662
56840,25851060.85798389
56841,25849845.144885115
56842,25848629.56466646
56843,25847414.122348536
56844,25846198.814081635
56845,25844983.6390081
56846,25843768.601712987
56847,25842553.69888031
56848,25841338.93228136
56849,25840124.302991614
56850,25838909.80585612
56851,25837695.44745419
56852,25836481.222664792
56853,25835267.133828323
56854,25834053.181577418
56855,25832839.364689387
56856,25831625.68469182
56857,25830412.13911181
56858,25829198.73102591
56859,25827985.4590331
56860,25826772.32230498
56861,25825559.324364122
56862,25824346.462023977
56863,25823133.73395923
56864,25821921.144111603
56865,25820708.69151323
56866,25819496.377273038
56867,25818284.196358334
56868,25817072.15306799
56869,25815860.24767818
56870,25814648.479395833
56871,25813436.848278444
56872,25812225.35346309
56873,25811013.99858781
56874,25809802.778232798
56875,25808591.696786612
56876,25807380.74924517
56877,25806169.94543614
56878,25804959.2747037
56879,25803748.743379153
56880,25802538.350235283
56881,25801328.092728324
56882,25800117.976000533
56883,25798907.991489805
56884,25797698.150554888
56885,25796488.444664415
56886,25795278.880540367
56887,25794069.452293348
56888,25792860.161418475
56889,25791651.013351027
56890,25790441.997928083
56891,25789233.12170456
56892,25788024.38879743
56893,25786815.79167279
56894,25785607.33208088
56895,25784399.013725407
56896,25783190.83122689
56897,25781982.78993348
56898,25780774.88792123
56899,25779567.12470211
56900,25778359.49894713
56901,25777152.013295718
56902,25775944.66762687
56903,25774737.458864722
56904,25773530.393297534
56905,25772323.46375534
56906,25771116.676615775
56907,25769910.027389016
56908,25768703.520396054
56909,25767497.14996541
56910,25766290.922604773
56911,25765084.830101907
56912,25763878.88226947
56913,25762673.07321261
56914,25761467.404354237
56915,25760261.8769446
56916,25759056.484011598
56917,25757851.236738183
56918,25756646.131410025
56919,25755441.160878718
56920,25754236.335167456
56921,25753031.647320613
56922,25751827.10107945
56923,25750622.696618933
56924,25749418.435190737
56925,25748214.30871236
56926,25747010.327203203
56927,25745806.485895548
56928,25744602.78681106
56929,25743399.227933455
56930,25742195.809056967
56931,25740992.52920841
56932,25739789.39633158
56933,25738586.402288657
56934,25737383.552423872
56935,25736180.839704704
56936,25734978.27332129
56937,25733775.844778888
56938,25732573.560028635
56939,25731371.41753235
56940,25730169.412644446
56941,25728967.552278295
56942,25727765.8364628
56943,25726564.261744354
56944,25725362.826846045
56945,25724161.536543418
56946,25722960.389064893
56947,25721759.382720686
56948,25720558.517258834
56949,25719357.796902288
56950,25718157.217107173
56951,25716956.78069564
56952,25715756.49036647
56953,25714556.336566765
56954,25713356.331480913
56955,25712156.466476917
56956,25710956.745989703
56957,25709757.166455224
56958,25708557.73315571
56959,25707358.439909413
56960,25706159.293013345
56961,25704960.28659278
56962,25703761.42358686
56963,25702562.70696176
56964,25701364.132208046
56965,25700165.7007124
56966,25698967.412826687
56967,25697769.2709869
56968,25696571.269576784
56969,25695373.41403116
56970,25694175.70377015
56971,25692978.13545454
56972,25691780.710263353
56973,25690583.432037875
56974,25689386.298455007
56975,25688189.30717537
56976,25686992.461155333
56977,25685795.75981392
56978,25684599.20285653
56979,25683402.789986383
56980,25682206.51870271
56981,25681010.39889504
56982,25679814.42018133
56983,25678618.587372247
56984,25677422.900018476
56985,25676227.354521357
56986,25675031.95740965
56987,25673836.70473315
56988,25672641.596103095
56989,25671446.632568426
56990,25670251.81551547
56991,25669057.14497221
56992,25667862.618187897
56993,25666668.23626458
56994,25665474.00242958
56995,25664279.91268211
56996,25663085.97127423
56997,25661892.171441376
56998,25660698.52267098
56999,25659505.01772879
57000,25658311.65520899
57001,25657118.441846725
57002,25655925.376114015
57003,25654732.455231223
57004,25653539.678967346
57005,25652347.05073653
57006,25651154.568933472
57007,25649962.233242795
57008,25648770.046344314
57009,25647578.003603805
57010,25646386.107484117
57011,25645194.359848917
57012,25644002.75786286
57013,25642811.3061518
57014,25641619.995825112
57015,25640428.83632641
57016,25639237.82268808
57017,25638046.955992945
57018,25636856.23776527
57019,25635665.666076276
57020,25634475.24432081
57021,25633284.965200778
57022,25632094.83371859
57023,25630904.85717371
57024,25629715.02083417
57025,25628525.335557282
57026,25627335.796889976
57027,25626146.40670171
57028,25624957.1640208
57029,25623768.06901573
57030,25622579.12428738
57031,25621390.327681664
57032,25620201.67592734
57033,25619013.176797193
57034,25617824.825709336
57035,25616636.619221665
57036,25615448.561606117
57037,25614260.656042125
57038,25613072.89789237
57039,25611885.288253143
57040,25610697.825937554
57041,25609510.51400984
57042,25608323.35083356
57043,25607136.336153734
57044,25605949.470495846
57045,25604762.753290366
57046,25603576.18782875
57047,25602389.76854472
57048,25601203.503218047
57049,25600017.38090726
57050,25598831.412745323
57051,25597645.590592697
57052,25596459.920920365
57053,25595274.400001828
57054,25594089.02815238
57055,25592903.807676103
57056,25591718.737211563
57057,25590533.81514182
57058,25589349.045125157
57059,25588164.42161617
57060,25586979.952000283
57061,25585795.629673187
57062,25584611.460632674
57063,25583427.43986699
57064,25582243.57008659
57065,25581059.84937946
57066,25579876.281882122
57067,25578692.860516816
57068,25577509.594926577
57069,25576326.47766888
57070,25575143.512229197
57071,25573960.69606558
57072,25572778.030852243
57073,25571595.517455615
57074,25570413.156330273
57075,25569230.945027348
57076,25568048.88630778
57077,25566866.977853328
57078,25565685.219748463
57079,25564503.613947153
57080,25563322.160693835
57081,25562140.85664612
57082,25560959.70557002
57083,25559778.705022942
57084,25558597.8595513
57085,25557417.16273266
57086,25556236.61999884
57087,25555056.225651357
57088,25553875.986387283
57089,25552695.89993609
57090,25551515.963585578
57091,25550336.178570736
57092,25549156.549462978
57093,25547977.06838125
57094,25546797.74408572
57095,25545618.568342846
57096,25544439.549158704
57097,25543260.67931178
57098,25542081.96348844
57099,25540903.399769574
57100,25539724.98947218
57101,25538546.73189584
57102,25537368.627908282
57103,25536190.6755576
57104,25535012.87859586
57105,25533835.231072236
57106,25532657.74057249
57107,25531480.401474863
57108,25530303.216705132
57109,25529126.183582637
57110,25527949.30527676
57111,25526772.58031344
57112,25525596.00745648
57113,25524419.591439057
57114,25523243.33045041
57115,25522067.218753997
57116,25520891.260224994
57117,25519715.45702675
57118,25518539.8107308
57119,25517364.317708828
57120,25516188.97669584
57121,25515013.792961344
57122,25513838.75892478
57123,25512663.882924642
57124,25511489.160013918
57125,25510314.59277159
57126,25509140.179318964
57127,25507965.920814265
57128,25506791.81530243
57129,25505617.867245447
57130,25504444.071720947
57131,25503270.433017384
57132,25502096.94839883
57133,25500923.617185142
57134,25499750.441853125
57135,25498577.423249736
57136,25497404.559780926
57137,25496231.84832094
57138,25495059.29572464
57139,25493886.898719616
57140,25492714.652756996
57141,25491542.567175157
57142,25490370.636083525
57143,25489198.860789288
57144,25488027.240482394
57145,25486855.776254144
57146,25485684.466866318
57147,25484513.31756126
57148,25483342.31879754
57149,25482171.477202278
57150,25481000.796092495
57151,25479830.266252242
57152,25478659.894169535
57153,25477489.680764224
57154,25476319.620688275
57155,25475149.71897886
57156,25473979.972328413
57157,25472810.383264966
57158,25471640.95018159
57159,25470471.674152687
57160,25469302.559843007
57161,25468133.593426406
57162,25466964.787618548
57163,25465796.1420488
57164,25464627.650097664
57165,25463459.31590309
57166,25462291.13865985
57167,25461123.11927675
57168,25459955.2572606
57169,25458787.55397425
57170,25457620.0053399
57171,25456452.617019366
57172,25455285.383711196
57173,25454118.309117265
57174,25452951.391592436
57175,25451784.63584934
57176,25450618.032675665
57177,25449451.589546394
57178,25448285.306289963
57179,25447119.177793253
57180,25445953.208977442
57181,25444787.397776846
57182,25443621.744468935
57183,25442456.252310295
57184,25441290.91391788
57185,25440125.7370539
57186,25438960.71847124
57187,25437795.859303974
57188,25436631.157493565
57189,25435466.612821147
57190,25434302.232958917
57191,25433138.00620771
57192,25431973.938677352
57193,25430810.032301676
57194,25429646.28406029
57195,25428482.69413845
57196,25427319.264893446
57197,25426155.99417727
57198,25424992.883441553
57199,25423829.93036942
57200,25422667.138009273
57201,25421504.50436838
57202,25420342.03060106
57203,25419179.716355108
57204,25418017.562108833
57205,25416855.567999654
57206,25415693.733608834
57207,25414532.06012457
57208,25413370.543972343
57209,25412209.18927609
57210,25411047.99466268
57211,25409886.960407924
57212,25408726.087874323
57213,25407565.37180195
57214,25406404.81909687
57215,25405244.425654925
57216,25404084.192616623
57217,25402924.11939067
57218,25401764.20927659
57219,25400604.455906343
57220,25399444.8666304
57221,25398285.437733237
57222,25397126.169544026
57223,25395967.062281158
57224,25394808.117016543
57225,25393649.330748364
57226,25392490.705909483
57227,25391332.242221512
57228,25390173.940308142
57229,25389015.798899237
57230,25387857.818715435
57231,25386700.001790576
57232,25385542.347998206
57233,25384384.851460494
57234,25383227.51864048
57235,25382070.348892104
57236,25380913.335712586
57237,25379756.49009429
57238,25378599.80381519
57239,25377443.28141123
57240,25376286.919915468
57241,25375130.720273696
57242,25373974.6837164
57243,25372818.807500135
57244,25371663.09422795
57245,25370507.545804776
57246,25369352.153059896
57247,25368196.93169364
57248,25367041.86809315
57249,25365886.96567876
57250,25364732.227278363
57251,25363577.652232025
57252,25362423.24031789
57253,25361268.992394548
57254,25360114.902263284
57255,25358960.98327619
57256,25357807.220870867
57257,25356653.624787282
57258,25355500.188317314
57259,25354346.91946905
57260,25353193.81165709
57261,25352040.867750093
57262,25350888.085865095
57263,25349735.469064474
57264,25348583.01468596
57265,25347430.726806946
57266,25346278.601219468
57267,25345126.637769714
57268,25343974.836259183
57269,25342823.20565127
57270,25341671.73373875
57271,25340520.424323525
57272,25339369.28273033
57273,25338218.30499713
57274,25337067.491893236
57275,25335916.841004755
57276,25334766.355622757
57277,25333616.03633101
57278,25332465.879990816
57279,25331315.88768531
57280,25330166.057642262
57281,25329016.397437762
57282,25327866.89797042
57283,25326717.567168467
57284,25325568.3970888
57285,25324419.394597452
57286,25323270.555483624
57287,25322121.881964523
57288,25320973.3728895
57289,25319825.03137652
57290,25318676.85326096
57291,25317528.839473072
57292,25316380.992215093
57293,25315233.310235243
57294,25314085.79556221
57295,25312938.4443465
57296,25311791.259395584
57297,25310644.23944126
57298,25309497.387713153
57299,25308350.697043546
57300,25307204.17747887
57301,25306057.82179383
57302,25304911.630624216
57303,25303765.60569971
57304,25302619.749881867
57305,25301474.0592511
57306,25300328.53465093
57307,25299183.174693063
57308,25298037.98097546
57309,25296892.95629554
57310,25295748.09663913
57311,25294603.403583713
57312,25293458.87615082
57313,25292314.518121395
57314,25291170.32525765
57315,25290026.301321037
57316,25288882.43999074
57317,25287738.74957612
57318,25286595.224280667
57319,25285451.865042374
57320,25284308.67549057
57321,25283165.649952143
57322,25282022.794310074
57323,25280880.10508106
57324,25279737.58398512
57325,25278595.228138674
57326,25277453.04548043
57327,25276311.024515666
57328,25275169.174410563
57329,25274027.490399886
57330,25272885.97420463
57331,25271744.625374734
57332,25270603.445830584
57333,25269462.434582014
57334,25268321.590459533
57335,25267180.91418345
57336,25266040.406862874
57337,25264900.068636667
57338,25263759.89797381
57339,25262619.893210802
57340,25261480.05919953
57341,25260340.39448203
57342,25259200.89683899
57343,25258061.56798268
57344,25256922.40929187
57345,25255783.417311825
57346,25254644.59306136
57347,25253505.94030545
57348,25252367.454790097
57349,25251229.14060696
57350,25250090.992844615
57351,25248953.014912713
57352,25247815.206296988
57353,25246677.571255263
57354,25245540.098127108
57355,25244402.798764244
57356,25243265.66815543
57357,25242128.70672243
57358,25240991.915285833
57359,25239855.292292368
57360,25238718.839247826
57361,25237582.55702152
57362,25236446.443916574
57363,25235310.50053088
57364,25234174.727824442
57365,25233039.123254187
57366,25231903.690431092
57367,25230768.426176257
57368,25229633.33430814
57369,25228498.41120933
57370,25227363.660503164
57371,25226229.075954173
57372,25225094.66534126
57373,25223960.4241857
57374,25222826.354830094
57375,25221692.45295084
57376,25220558.724979825
57377,25219425.166547053
57378,25218291.779690243
