phase
25700842.28633075
25700487.590663195
25700132.86573368
25699778.11298646
25699423.32894309
25699068.517305993
25698713.67853445
25698358.809278984
25698003.91046112
25697648.98461179
25697294.028235927
25696939.04394943
25696584.032555483
25696228.988873906
25695873.917783912
25695518.81855035
25695163.68807132
25694808.5325312
25694453.346771434
25694098.133467462
25693742.887696497
25693387.61530552
25693032.31361978
25692676.985086724
25692321.624501448
25691966.23386103
25691610.81948393
25691255.371378828
25690899.896862205
25690544.39252805
25690188.863078777
25689833.300984956
25689477.710681755
25689122.091246612
25688766.442765072
25688410.76471903
25688055.059306778
25687699.32374083
25687343.55965354
25686987.767200183
25686631.948615562
25686276.095381577
25685920.217345715
25685564.310078613
25685208.371510908
25684852.40374007
25684496.40865529
25684140.385437373
25683784.33456154
25683428.25177105
25683072.13998023
25682715.99938566
25682359.831162576
25682003.633209553
25681647.406481158
25681291.14973838
25680934.865069605
25680578.55267394
25680222.208595026
25679865.837564144
25679509.437675416
25679153.008451868
25678796.550727807
25678440.060862523
25678083.54437849
25677727.00145401
25677370.427346576
25677013.821148433
25676657.188866653
25676300.528770614
25675943.837777656
25675587.118276898
25675230.36891569
25674873.59287332
25674516.785352025
25674159.94972986
25673803.084251434
25673446.192525737
25673089.268690597
25672732.31728713
25672375.337762047
25672018.325721953
25671661.287832122
25671304.21846102
25670947.122543205
25670589.998346943
25670232.840450313
25669875.658098415
25669518.44627226
25669161.202955328
25668803.93048943
25668446.629553843
25668089.299250983
25667731.944177505
25667374.554545384
25667017.136428785
25666659.691384498
25666302.216409747
25665944.71297917
25665587.182750236
25665229.619070537
25664872.02731268
25664514.407598637
25664156.758696757
25663799.078738652
25663441.371882208
25663083.632910535
25662725.8666756
25662368.071367472
25662010.248424433
25661652.39209963
25661294.51351783
25660936.60002462
25660578.66052826
25660220.688349307
25659862.691743966
25659504.663756594
25659146.605064064
25658788.51891969
25658430.401636794
25658072.25781699
25657714.084686466
25657355.880185146
25656997.649616778
25656639.384734705
25656281.09543897
25655922.773915384
25655564.427037865
25655206.04820703
25654847.640752714
25654489.204984337
25654130.738080487
25653772.246092048
25653413.719813168
25653055.165549178
25652696.582151104
25652337.97001098
25651979.33024082
25651620.658942588
25651261.96090556
25650903.23105521
25650544.473055653
25650185.68601758
25649826.86928757
25649468.024018727
25649109.150875427
25648750.24517045
25648391.311633084
25648032.349330295
25647673.356518786
25647314.334495142
25646955.28201574
25646596.20330159
25646237.09715657
25645877.958569262
25645518.79057702
25645159.596341558
25644800.367926065
25644441.110303413
25644081.828841418
25643722.51539554
25643363.17181332
25643003.79983964
25642644.395182792
25642284.966024287
25641925.5047887
25641566.01653124
25641206.498615183
25640846.948507886
25640487.372000225
25640127.763633326
25639768.128339037
25639408.462371808
25639048.76989623
25638689.042901482
25638329.290629517
25637969.50914158
25637609.693726365
25637249.854666814
25636889.983573172
25636530.082666706
25636170.155106273
25635810.196801923
25635450.20759038
25635090.189129755
25634730.14111855
25634370.06652632
25634009.960612573
25633649.825729292
25633289.66101458
25632929.467246197
25632569.244807113
25632208.99111832
25631848.711579256
25631488.398591537
25631128.058894802
25630767.688499395
25630407.290124957
25630046.861328512
25629686.40310282
25629325.913891114
25628965.397930402
25628604.853383735
25628244.27569111
25627883.67192383
25627523.036293134
25627162.37200654
25626801.679097325
25626440.955251623
25626080.204732485
25625719.421300355
25625358.61159961
25624997.771583404
25624636.90095368
25624276.000543572
25623915.07244155
25623554.11322067
25623193.12599553
25622832.10848566
25622471.06159705
25622109.98688263
25621748.881671343
25621387.746714786
25621026.58141367
25620665.388683822
25620304.163111176
25619942.91217407
25619581.629423965
25619220.316701494
25618858.975550983
25618497.605546635
25618136.20486795
25617774.77467386
25617413.314676158
25617051.82542102
25616690.308174666
25616328.759142324
25615967.18373571
25615605.57443969
25615243.94022237
25614882.273828052
25614520.578340247
25614158.8536604
25613797.096691635
25613435.31524591
25613073.501408134
25612711.65848017
25612349.789984066
25611987.883467846
25611625.95370956
25611263.991434712
25610902.000692375
25610539.98008674
25610177.93284266
25609815.853648707
25609453.743000295
25609091.606152534
25608729.436265197
25608367.2393986
25608005.013412606
25607642.755098857
25607280.469156973
25606918.15414397
25606555.80880421
25606193.43275751
25605831.031556457
25605468.594383284
25605106.13249677
25604743.638867225
25604381.114601117
25604018.563409854
25603655.980048407
25603293.36930174
25602930.728793666
25602568.05654414
25602205.357037913
25601842.625963103
25601479.867013287
25601117.07762547
25600754.258214764
25600391.408189863
25600028.532616816
25599665.626013394
25599302.686719056
25598939.718889758
25598576.722998317
25598213.697585087
25597850.641726125
25597487.555721752
25597124.439971995
25596761.29526944
25596398.120127603
25596034.91481361
25595671.681493897
25595308.4179921
25594945.125387214
25594581.800444677
25594218.450165413
25593855.065416116
25593491.65594143
25593128.215124592
25592764.743595164
25592401.24086847
25592037.711767226
25591674.151540313
25591310.56254431
25590946.941514377
25590583.292789806
25590219.612243783
25589855.903045636
25589492.16627561
25589128.39809739
25588764.598683205
25588400.770495184
25588036.91450483
25587673.027383525
25587309.1108127
25586945.164982006
25586581.18891803
25586217.181962963
25585853.145296108
25585489.080169696
25585124.98516771
25584760.860775635
25584396.705772392
25584032.521690488
25583668.30791185
25583304.063349597
25582939.790718533
25582575.488874633
25582211.153774694
25581846.790395513
25581482.398758326
25581117.975267142
25580753.52375896
25580389.041302733
25580024.529214475
25579659.987934522
25579295.416904073
25578930.815495368
25578566.187005877
25578201.52556362
25577836.835691813
25577472.113219406
25577107.364318926
25576742.58527196
25576377.776947565
25576012.935183827
25575648.06548891
25575283.16799894
25574918.238359466
25574553.282153156
25574188.29259014
25573823.273547277
25573458.225516498
25573093.147817876
25572728.038441345
25572362.902803294
25571997.734940793
25571632.538895596
25571267.310366306
25570902.055111013
25570536.768296912
25570171.45139744
25569806.106130973
25569440.7267853
25569075.323057342
25568709.886660215
25568344.42086795
25567978.92434026
25567613.398422893
25567247.84539324
25566882.260082733
25566516.64601975
25566151.001240797
25565785.322914235
25565419.61961741
25565053.88545504
25564688.121718727
25564322.327853486
25563956.50118256
25563590.64756816
25563224.765487473
25562858.848558486
25562492.905374933
25562126.933211505
25561760.931250222
25561394.89403841
25561028.83238942
25560662.739590988
25560296.617303
25559930.463163786
25559564.27784412
25559198.06545087
25558831.825239636
25558465.551515978
25558099.247232813
25557732.916207347
25557366.553446036
25557000.15813675
25556633.736088917
25556267.28611862
25555900.805522587
25555534.291487582
25555167.746565938
25554801.175246865
25554434.575378872
25554067.943429135
25553701.280486338
25553334.58822534
25552967.867571775
25552601.115988962
25552234.333719306
25551867.520245276
25551500.680302408
25551133.807281792
25550766.90529006
25550399.973530546
25550033.012492146
25549666.021359082
25549298.997101184
25548931.946737066
25548564.865363393
25548197.755225133
25547830.611692123
25547463.440601066
25547096.24011558
25546729.007717688
25546361.74757918
25545994.454257242
25545627.134642676
25545259.783163175
25544892.39988543
25544524.988156203
25544157.54658873
25543790.07511687
25543422.572670944
25543055.04193688
25542687.479461007
25542319.888508294
25541952.263797715
25541584.613559347
25541216.932413016
25540849.218269996
25540481.47781314
25540113.705916893
25539745.904914122
25539378.070674516
25539010.209000498
25538642.3159539
25538274.39403193
25537906.443395514
25537538.459288053
25537170.44608474
25536802.404021047
25536434.331025396
25536066.228371818
25535698.095469154
25535329.932626497
25534961.738979314
25534593.51719378
25534225.263020862
25533856.98192986
25533488.667177185
25533120.324507833
25532751.951026943
25532383.545201555
25532015.11309537
25531646.65130411
25531278.154931158
25530909.633995038
25530541.078177232
25530172.49394972
25529803.8793601
25529435.235740546
25529066.5612531
25528697.855471335
25528329.12027662
25527960.354375552
25527591.561581604
25527222.73567277
25526853.879471894
25526484.99431093
25526116.079263426
25525747.132653188
25525378.157846127
25525009.150198106
25524640.115161896
25524271.048261654
25523901.953203898
25523532.825454187
25523163.66914767
25522794.48508497
25522425.266650222
25522056.01918514
25521686.742518295
25521317.434204005
25520948.094590377
25520578.726811357
25520209.327378858
25519839.902076982
25519470.442424327
25519100.95434432
25518731.435843688
25518361.886620138
25517992.308073156
25517622.698515404
25517253.058915894
25516883.388057735
25516513.689959522
25516143.961808335
25515774.1996237
25515404.41112939
25515034.587600727
25514664.737018436
25514294.856144726
25513924.944677126
25513555.00448085
25513185.029378504
25512815.029150225
25512444.99908379
25512074.934516903
25511704.84331065
25511334.720127854
25510964.56636372
25510594.383434117
25510224.169479642
25509853.92365057
25509483.652210556
25509113.346867856
25508743.011597943
25508372.648607757
25508002.253540725
25507631.828950875
25507261.3722065
25506890.887570966
25506520.370721992
25506149.824776463
25505779.24832897
25505408.639777977
25505038.0044283
25504667.336830672
25504296.638861913
25503925.911382236
25503555.155678637
25503184.36279488
25502813.545889966
25502442.697860263
25502071.816546734
25501700.908623576
25501329.968727674
25500958.996720064
25500587.997317247
25500216.968983952
25499845.904613193
25499474.814470414
25499103.693149634
25498732.541422274
25498361.358803846
25497990.146791413
25497618.90385703
25497247.63147542
25496876.32816917
25496504.994008347
25496133.629732255
25495762.23353919
25495390.810503803
25495019.35646342
25494647.868373927
25494276.35297458
25493904.80976028
25493533.23041452
25493161.62511894
25492789.987642463
25492418.322259195
25492046.623422593
25491674.8958598
25491303.136727646
25490931.349922966
25490559.52808981
25490187.67973149
25489815.80084512
25489443.89091584
25489071.948649704
25488699.976017848
25488327.976421524
25487955.94694727
25487583.882471643
25487211.791188415
25486839.667881373
25486467.515034355
25486095.3329616
25485723.118069384
25485350.87564281
25484978.599981513
25484606.294157114
25484233.958566543
25483861.593239356
25483489.19553128
25483116.76917156
25482744.314056747
25482371.826893494
25481999.30692674
25481626.760984533
25481254.181422
25480881.571834497
25480508.933012385
25480136.264467657
25479763.564029634
25479390.833146624
25479018.07224116
25478645.279317968
25478272.45918267
25477899.60593426
25477526.725745033
25477153.810250573
25476780.86933613
25476407.89299849
25476034.888682906
25475661.853667915
25475288.78745278
25474915.694348093
25474542.566989835
25474169.410948914
25473796.22492203
25473423.00571492
25473049.75784437
25472676.47972298
25472303.169484023
25471929.8296727
25471556.46027627
25471183.062841393
25470809.630634055
25470436.17064197
25470062.678032294
25469689.15468003
25469315.604622208
25468942.01989521
25468568.40791966
25468194.76434444
25467821.088981293
25467447.384625852
25467073.64737432
25466699.885885607
25466326.087079346
25465952.260612544
25465578.403469123
25465204.51460872
25464830.596546113
25464456.648779277
25464082.668055993
25463708.659045722
25463334.618852723
25462960.54687826
25462586.446779914
25462212.31285863
25461838.153179295
25461463.961029105
25461089.73705045
25460715.48381307
25460341.197208244
25459966.882881764
25459592.537848126
25459218.161945164
25458843.75494843
25458469.31751569
25458094.85267073
25457720.352095444
25457345.826037515
25456971.26579474
25456596.67588515
25456222.0560696
25455847.406354565
25455472.720969293
25455098.012171656
25454723.269634496
25454348.496796668
25453973.694126785
25453598.8585998
25453223.99352967
25452849.09821117
25452474.17304551
25452099.218438376
25451724.231492568
25451349.214544594
25450974.165309884
25450599.08689566
25450223.979937106
25449848.8397046
25449473.66926561
25449098.46594255
25448723.238402203
25448347.9744512
25447972.682234194
25447597.359444648
25447222.005513087
25446846.62094187
25446471.206436057
25446095.76151471
25445720.28572232
25445344.779494807
25444969.239983305
25444593.6727432
25444218.07575088
25443842.44433516
25443466.786471162
25443091.09532272
25442715.375851955
25442339.62303892
25441963.84149689
25441588.028925885
25441212.186208002
25440836.31304895
25440460.408633318
25440084.472696926
25439708.505650986
25439332.51298507
25438956.483339414
25438580.426089868
25438204.337820582
25437828.219063044
25437452.068359956
25437075.889508408
25436699.680117343
25436323.43487399
25435947.164862346
25435570.861012973
25435194.529783715
25434818.165950272
25434441.770047903
25434065.344953187
25433688.888076548
25433312.400011595
25432935.884855825
25432559.337011985
25432182.75870955
25431806.146168146
25431429.507839043
25431052.837534737
25430676.137888215
25430299.406509776
25429922.642211586
25429545.849876422
25429169.025678147
25428792.173718687
25428415.28605454
25428038.370086208
25427661.423090603
25427284.444716625
25426907.43929095
25426530.39971894
25426153.330250185
25425776.23078459
25425399.098296776
25425021.94022443
25424644.744517654
25424267.52530236
25423890.270000406
25423512.985418126
25423135.6715627
25422758.32492854
25422380.94988459
25422003.542231243
25421626.10489759
25421248.636775613
25420871.1363993
25420493.607661944
25420116.04662292
25419738.456128754
25419360.832397718
25418983.181379486
25418605.4957664
25418227.780333295
25417850.036049746
25417472.261428583
25417094.45563881
25416716.618276205
25416338.75119735
25415960.850625154
25415582.92422827
25415204.963788453
25414826.972577117
25414448.95136371
25414070.896258466
25413692.815477096
25413314.70173816
25412936.55743565
25412558.3820348
25412180.175599575
25411801.938772395
25411423.672017153
25411045.37190071
25410667.04383082
25410288.683089733
25409910.292906642
25409531.869037937
25409153.418725047
25408774.936276767
25408396.42263785
25408017.87830415
25407639.302256335
25407260.697137978
25406882.06180857
25406503.392899323
25406124.696191132
25405745.967039123
25405367.20535019
25404988.415852554
25404609.59252965
25404230.74056025
25403851.85870764
25403472.945294794
25403094.00179688
25402715.02462316
25402336.01876779
25401956.98169815
25401577.915602323
25401198.816558138
25400819.686204582
25400440.52641317
25400061.334962104
25399682.113872327
25399302.86103489
25398923.576435365
25398544.262588315
25398164.91758765
25397785.541698415
25397406.134341765
25397026.697670043
25396647.22848663
25396267.729250327
25395888.199732367
25395508.639310185
25395129.048628543
25394749.42564587
25394369.77274812
25393990.089280415
25393610.371958196
25393230.62745494
25392850.850857884
25392471.0428867
25392091.205207273
25391711.335243665
25391331.435824912
25390951.502890438
25390571.54261496
25390191.550778717
25389811.52770628
25389431.471572947
25389051.38725467
25388671.27032123
25388291.12418814
25387910.94722556
25387530.739419192
25387150.499900486
25386770.2289698
25386389.926982228
25386009.595514048
25385629.235343445
25385248.837691616
25384868.413295843
25384487.959220055
25384107.473419376
25383726.956368614
25383346.40770892
25382965.82693869
25382585.21839614
25382204.576126114
25381823.90667998
25381443.2042495
25381062.470290024
25380681.70496835
25380300.910178278
25379920.08332926
25379539.22796404
25379158.343352992
25378777.42135666
25378396.47141584
25378015.491531763
25377634.478743438
25377253.436455667
25376872.363727394
25376491.261101708
25376110.125514682
25375728.95907876
25375347.763134997
25374966.536332324
25374585.276685476
25374203.985343467
25373822.663975198
25373441.312694818
25373059.932970878
25372678.518087227
25372297.07548561
25371915.59911218
25371534.093930777
25371152.55729412
25370770.987933572
25370389.390734136
25370007.759516682
25369626.09880807
25369244.408731967
25368862.6860094
25368480.932367958
25368099.146398522
25367717.331771817
25367335.486559276
25366953.610926624
25366571.702283576
25366189.76088936
25365807.79063699
25365425.792017296
25365043.75893034
25364661.69495366
25364279.6016881
25363897.47549863
25363515.321988784
25363133.13565518
25362750.91811329
25362368.66905779
25361986.388009768
25361604.0786605
25361221.737699874
25360839.36469211
25360456.96114189
25360074.526053764
25359692.059561387
25359309.56595674
25358927.03672692
25358544.47966654
25358161.89164427
25357779.269812375
25357396.618838865
25357013.934509292
25356631.22151797
25356248.479328938
25355865.702349674
25355482.895408478
25355100.057953555
25354717.191274717
25354334.292150173
25353951.363275193
25353568.40019434
25353185.410474006
25352802.38480258
25352419.330752034
25352036.24700202
25351653.130843673
25351269.984297182
25350886.80446748
25350503.596919086
25350120.354806628
25349737.08320291
25349353.785132542
25348970.45124931
25348587.08608766
25348203.68894651
25347820.26437642
25347436.808134984
25347053.319062706
25346669.801904522
25346286.25077513
25345902.668006275
25345519.05509674
25345135.41430854
25344751.73999318
25344368.034601994
25343984.29919929
25343600.530612476
25343216.731861033
25342832.90311428
25342449.043136094
25342065.15110775
25341681.227937017
25341297.275324002
25340913.289865576
25340529.273657475
25340145.227603763
25339761.149459712
25339377.04094778
25338992.90039935
25338608.731411956
25338224.52874865
25337840.29632029
25337456.032118775
25337071.735711504
25336687.4118632
25336303.05318906
25335918.664873913
25335534.24621561
25335149.79594525
25334765.316964675
25334380.802554697
25333996.258006994
25333611.685863826
25333227.07674637
25332842.441241622
25332457.773450054
25332073.07521729
25331688.34571612
25331303.58488512
25330918.79287613
25330533.970027015
25330149.115202487
25329764.231344014
25329379.31215913
25328994.363859028
25328609.388714757
25328224.3781266
25327839.339578845
25327454.267226472
25327069.16401236
25326684.029092673
25326298.865326047
25325913.668238245
25325528.441591185
25325143.183013327
25324757.894316826
25324372.573433574
25323987.223219443
25323601.840112027
25323216.425495777
25322830.98080702
25322445.50413649
25322059.99650772
25321674.461346447
25321288.890910152
25320903.289799355
25320517.660108082
25320131.99648447
25319746.303573057
25319360.577679504
25318974.823841874
25318589.036392484
25318203.21880514
25317817.368766844
25317431.489217713
25317045.576177064
25316659.637453355
25316273.66202341
25315887.65862815
25315501.620847605
25315115.55313672
25314729.455646615
25314343.326923404
25313957.166556016
25313570.977114692
25313184.751851935
25312798.49843023
25312412.214946996
25312025.896716826
25311639.551201817
25311253.173191044
25310866.76415669
25310480.32361211
25310093.85365559
25309707.34805128
25309320.814422283
25308934.250667967
25308547.654136907
25308161.026972763
25307774.366785243
25307387.680797063
25307000.958348677
25306614.204450686
25306227.42363302
25305840.607759517
25305453.764484223
25305066.88578166
25304679.98049431
25304293.039506182
25303906.06983794
25303519.069880724
25303132.036906525
25302744.97358217
25302357.878067326
25301970.75356899
25301583.597924124
25301196.410899024
25300809.190666318
25300421.940178305
25300034.656295303
25299647.345279805
25299260.000815064
25298872.624946363
25298485.219006527
25298097.783598293
25297710.313853662
25297322.81324462
25296935.28321886
25296547.72210591
25296160.127928205
25295772.503002014
25295384.847724125
25294997.162782513
25294609.441894382
25294221.694597762
25293833.914462514
25293446.102350913
25293058.25949399
25292670.387596052
25292282.48256722
25291894.545480184
25291506.577431116
25291118.57949772
25290730.550009992
25290342.488523133
25289954.396903574
25289566.27276262
25289178.115414713
25288789.932627115
25288401.71656368
25288013.467770282
25287625.18874584
25287236.877593983
25286848.5359351
25286460.163360253
25286071.760991886
25285683.32454606
25285294.85786475
25284906.359605096
25284517.829107624
25284129.271496527
25283740.679801203
25283352.056673445
25282963.402466737
25282574.71804808
25282186.00105017
25281797.254574817
25281408.474360134
25281019.663423654
25280630.823051777
25280241.952095784
25279853.048136417
25279464.11355443
25279075.146449715
25278686.150870014
25278297.12113144
25277908.06304129
25277518.970282353
25277129.84878557
25276740.695352122
25276351.512372922
25275962.295582935
25275573.04948616
25275183.77198849
25274794.463183712
25274405.120958522
25274015.747716226
25273626.346926358
25273236.912808668
25272847.445623916
25272457.95015219
25272068.421079047
25271678.859760214
25271289.27022256
25270899.648542162
25270509.99563607
25270120.310776453
25269730.595212195
25269340.850745678
25268951.06964089
25268561.261385407
25268171.42221549
25267781.549274158
25267391.647220492
25267001.712157663
25266611.747484867
25266221.74924644
25265831.720410492
25265441.662599344
25265051.570689518
25264661.450633083
25264271.296529572
25263881.112251077
25263490.899299607
25263100.65129451
25262710.37141829
25262320.063579578
25261929.72289704
25261539.34912152
25261148.948424615
25260758.514652904
25260368.047635578
25259977.550859097
25259587.022420183
25259196.463921726
25258805.872577462
25258415.250638857
25258024.59679069
25257633.915122256
25257243.197030455
25256852.4509273
25256461.672155447
25256070.859719403
25255680.021022327
25255289.14807814
25254898.246769194
25254507.30980983
25254116.34557635
25253725.348804075
25253334.319533955
25252943.259422347
25252552.16790594
25252161.045779034
25251769.89087971
25251378.70743073
25250987.492052328
25250596.242590565
25250204.964656755
25249813.65442284
25249422.313438535
25249030.939899947
25248639.53494838
25248248.100066498
25247856.63230661
25247465.137546994
25247073.608021364
25246682.047168024
25246290.45474961
25245898.8322532
25245507.17805904
25245115.49194146
25244723.77505682
25244332.028628122
25243940.246547
25243548.43796962
25243156.593239557
25242764.723038606
25242372.814314842
25241980.881140094
25241588.9126822
25241196.914535202
25240804.884622715
25240412.82411286
25240020.72898786
25239628.607052933
25239236.452094566
25238844.264764275
25238452.047520604
25238059.797862705
25237667.51866513
25237275.206745427
25236882.86355645
25236490.48964598
25236098.08456029
25235705.645335764
25235313.18024749
25234920.678799756
25234528.14696923
25234135.58751546
25233742.99122729
25233350.36553805
25232957.710025664
25232565.022442862
25232172.305228997
25231779.553852055
25231386.772562426
25230993.959699444
25230601.116650797
25230208.239685513
25229815.33300036
25229422.394387223
25229029.42519821
25228636.425358884
25228243.393448308
25227850.330975838
25227457.234398033
25227064.108133458
25226670.95135789
25226277.761723027
25225884.541449357
25225491.29097818
25225098.00749292
