epoch,phase
56895,44813750.8122973
56896,44812542.629274756
56897,44811334.58745729
56898,44810126.68492097
56899,44808918.921177775
56900,44807711.2948987
56901,44806503.80872319
56902,44805296.462530226
56903,44804089.25324393
56904,44802882.18715259
56905,44801675.25708623
56906,44800468.46942249
56907,44799261.819671534
56908,44798055.31215437
56909,44796848.941199504
56910,44795642.71331462
56911,44794436.62028752
56912,44793230.67193081
56913,44792024.86234967
56914,44790819.192967
56915,44789613.66503306
56916,44788408.27157574
56917,44787203.023777984
56918,44785997.91792548
56919,44784792.946869805
56920,44783588.12063417
56921,44782383.432262935
56922,44781178.88549736
56923,44779974.48051243
56924,44778770.218559794
56925,44777566.09155697
56926,44776362.10952334
56927,44775158.2676912
56928,44773954.56808223
56929,44772751.00868012
56930,44771547.58927911
56931,44770344.30890601
56932,44769141.175504625
56933,44767938.18093714
56934,44766735.33054779
56935,44765532.61730402
56936,44764330.05039599
56937,44763127.621328965
56938,44761925.33605408
56939,44760723.19303314
56940,44759521.18762057
56941,44758319.32672974
56942,44757117.61038955
56943,44755916.0351464
56944,44754714.59972337
56945,44753513.308896
56946,44752312.160892725
56947,44751111.15402376
56948,44749910.28803712
56949,44748709.56715578
56950,44747508.98683586
56951,44746308.54989949
56952,44745108.25904549
56953,44743908.104720935
56954,44742708.099110216
56955,44741508.23358133
56956,44740308.512569234
56957,44739108.93250983
56958,44737909.4986854
56959,44736710.20491417
56960,44735511.05749314
56961,44734312.05054761
56962,44733113.18701671
56963,44731914.46986661
56964,44730715.89458788
56965,44729517.46256721
56966,44728319.17415646
56967,44727121.03179161
56968,44725923.02985643
56969,44724725.17378573
56970,44723527.46299962
56971,44722329.89415889
56972,44721132.46844258
56973,44719935.18969196
56974,44718738.05558393
56975,44717541.06377913
56976,44716344.2172339
56977,44715147.51536729
56978,44713950.957884684
56979,44712754.54448932
56980,44711558.2726804
56981,44710362.15234747
56982,44709166.17310849
56983,44707970.33977412
56984,44706774.65189506
56985,44705579.105872616
56986,44704383.70823558
56987,44703188.455033734
56988,44701993.34587832
56989,44700798.38181828
56990,44699603.564239934
56991,44698408.89317127
56992,44697214.365861535
56993,44696019.983412795
56994,44694825.749052346
56995,44693631.65877942
56996,44692437.716846064
56997,44691243.91648772
56998,44690050.26719182
56999,44688856.761724114
57000,44687663.39867878
57001,44686470.18479097
57002,44685277.11853269
57003,44684084.19712432
57004,44682891.420334846
57005,44681698.79157843
57006,44680506.309249744
57007,44679313.973033436
57008,44678121.78560931
57009,44676929.74234313
57010,44675737.84569777
57011,44674546.09753686
57012,44673354.495025106
57013,44672163.04278833
57014,44670971.731935896
57015,44669780.57191144
57016,44668589.55774735
57017,44667398.690526426
57018,44666207.971772954
57019,44665017.39955816
57020,44663826.977276854
57021,44662636.697630994
57022,44661446.565622956
57023,44660256.58855219
57024,44659066.751686774
57025,44657877.065883994
57026,44656687.52669077
57027,44655498.135976575
57028,44654308.892769724
57029,44653119.79723869
57030,44651930.851984374
57031,44650742.054852664
57032,44649553.40257234
57033,44648364.902916186
57034,44647176.5513023
57035,44645988.34428859
57036,44644800.286146976
57037,44643612.3800569
57038,44642424.62138106
57039,44641237.01121573
57040,44640049.54837402
57041,44638862.235920176
57042,44637675.072217755
57043,44636488.05701176
57044,44635301.1908277
57045,44634114.47309602
57046,44632927.90710819
57047,44631741.48729795
57048,44630555.22144504
57049,44629369.098607995
57050,44628183.1299198
57051,44626997.30724089
57052,44625811.63704227
57053,44624626.11559742
57054,44623440.74322164
57055,44622255.522219025
57056,44621070.45122814
57057,44619885.52863203
57058,44618700.758088976
57059,44617516.13405359
57060,44616331.66391129
57061,44615147.34105776
57062,44613963.17149081
57063,44612779.15019867
57064,44611595.2798918
57065,44610411.55865818
57066,44609227.99063434
57067,44608044.56874251
57068,44606861.302625746
57069,44605678.184841506
57070,44604495.21887527
57071,44603312.40218507
57072,44602129.736445144
57073,44600947.22252191
57074,44599764.860869944
57075,44598582.649040386
57076,44597400.58979417
57077,44596218.68081306
57078,44595036.92218152
57079,44593855.31585351
57080,44592673.86207349
57081,44591492.55749904
57082,44590311.4058962
57083,44589130.40482237
57084,44587949.55882396
57085,44586768.86147854
57086,44585588.31821791
57087,44584407.92334362
57088,44583227.68355272
57089,44582047.59657469
57090,44580867.65969733
57091,44579687.8741556
57092,44578508.24452096
57093,44577328.762912326
57094,44576149.438089885
57095,44574970.26182008
57096,44573791.242108986
57097,44572612.3717351
57098,44571433.65538479
57099,44570255.09113894
57100,44569076.68031453
57101,44567898.42221118
57102,44566720.317696586
57103,44565542.364818834
57104,44564364.56733004
57105,44563186.91927933
57106,44562009.42825249
57107,44560832.08862777
57108,44559654.9033309
57109,44558477.86968127
57110,44557300.99084823
57111,44556124.26535774
57112,44554947.691973604
57113,44553771.27542898
57114,44552595.01391312
57115,44551418.90168948
57116,44550242.94263323
57117,44549067.13890772
57118,44547891.492084496
57119,44546715.99853524
57120,44545540.65699495
57121,44544365.47273313
57122,44543190.43816923
57123,44542015.561641745
57124,44540840.83820365
57125,44539666.27043395
57126,44538491.856453925
57127,44537317.59742182
57128,44536143.49138256
57129,44534969.54279815
57130,44533795.74674619
57131,44532622.107515156
57132,44531448.62236912
57133,44530275.29062793
57134,44529102.1147684
57135,44527929.095637485
57136,44526756.231641136
57137,44525583.51965359
57138,44524410.96652972
57139,44523238.5689971
57140,44522066.322506875
57141,44520894.236397415
57142,44519722.30477815
57143,44518550.52895627
57144,44517378.90812172
57145,44516207.44336578
57146,44515036.13345026
57147,44513864.9836175
57148,44512693.98432605
57149,44511523.14220305
57150,44510352.460565515
57151,44509181.93019749
57152,44508011.557587005
57153,44506841.3436539
57154,44505671.28305013
57155,44504501.38081289
57156,44503331.6336346
57157,44502162.04404328
57158,44500992.610432036
57159,44499823.33387525
57160,44498654.21903766
57161,44497485.25209314
57162,44496316.44575736
57163,44495147.79965965
57164,44493979.30718055
57165,44492810.97245799
57166,44491642.79468676
57167,44490474.774775654
57168,44489306.91223147
57169,44488139.20841709
57170,44486971.659254685
57171,44485804.270406075
57172,44484637.03656982
57173,44483469.96144779
57174,44482303.04339484
57175,44481136.28712363
57176,44479969.6834218
57177,44478803.23976436
57178,44477636.95597976
57179,44476470.82695486
57180,44475304.857610844
57181,44474139.045882024
57182,44472973.39204588
57183,44471807.89935899
57184,44470642.560438305
57185,44469477.38304604
57186,44468312.36393508
57187,44467147.5042395
57188,44465982.80190077
57189,44464818.25670001
57190,44463653.87630942
57191,44462489.64902984
57192,44461325.58097109
57193,44460161.67406701
57194,44458997.92529721
57195,44457834.334846936
57196,44456670.905073486
57197,44455507.63382885
57198,44454344.52256465
57199,44453181.56896403
57200,44452018.77607536
57201,44450856.14190595
57202,44449693.66761009
57203,44448531.35283559
57204,44447369.198060736
57205,44446207.20342298
57206,44445045.368503556
57207,44443883.69449067
57208,44442722.17780981
57209,44441560.82258492
57210,44440399.627442844
57211,44439238.592659414
57212,44438077.719597116
57213,44436917.002996035
57214,44435756.44976224
57215,44434596.05579155
57216,44433435.8222245
57217,44432275.74846977
57218,44431115.837826915
57219,44429956.08392786
57220,44428796.49412311
57221,44427637.06469712
57222,44426477.79597907
57223,44425318.68818734
57224,44424159.74239385
57225,44423000.955596775
57226,44421842.330228984
57227,44420683.866012104
57228,44419525.5635698
57229,44418367.42163194
57230,44417209.44091917
57231,44416051.62346533
57232,44414893.96914396
57233,44413736.47207725
57234,44412579.138728194
57235,44411421.96845077
57236,44410264.9547422
57237,44409108.10859483
57238,44407951.421786636
57239,44406794.89885358
57240,44405638.536828704
57241,44404482.33665779
57242,44403326.29957134
57243,44402170.42282591
57244,44401014.70902454
57245,44399859.160072185
57246,44398703.76679809
57247,44397548.54490261
57248,44396393.480772875
57249,44395238.57782922
57250,44394083.838899545
57251,44392929.263323925
57252,44391774.85088049
57253,44390620.60242783
57254,44389466.51176723
57255,44388312.59225079
57256,44387158.8293161
57257,44386005.232703134
57258,44384851.79570377
57259,44383698.5263261
57260,44382545.41798471
57261,44381392.47354828
57262,44380239.69113382
57263,44379087.07380373
57264,44377934.61889573
57265,44376782.33048721
57266,44375630.20437021
57267,44374478.24039093
57268,44373326.43835085
57269,44372174.807213366
57270,44371023.33477127
57271,44369872.024826445
57272,44368720.88270363
57273,44367569.90444082
57274,44366419.090807274
57275,44365268.43938915
57276,44364117.95347747
57277,44362967.63365603
57278,44361817.476786144
57279,44360667.48395092
57280,44359517.653378144
57281,44358367.992643885
57282,44357218.492646776
57283,44356069.161315046
57284,44354919.99070558
57285,44353770.98768443
57286,44352622.148040764
57287,44351473.473991826
57288,44350324.96438695
57289,44349176.62234409
57290,44348028.443698645
57291,44346880.42938085
57292,44345732.581592955
57293,44344584.899083175
57294,44343437.38388019
57295,44342290.0321345
57296,44341142.84665361
57297,44339995.8261693
57298,44338848.97391117
57299,44337702.28271154
57300,44336555.76261681
57301,44335409.406401716
57302,44334263.21470203
57303,44333117.189247444
57304,44331971.332899496
57305,44330825.6417386
57306,44329680.1166083
57307,44328534.75612027
57308,44327389.561872505
57309,44326244.53666241
57310,44325099.67647579
57311,44323954.98289017
57312,44322810.45492705
57313,44321666.09636738
57314,44320521.90297337
57315,44319377.87850648
57316,44318234.01664589
57317,44317090.32570097
57318,44315946.79987519
57319,44314803.44010656
57320,44313660.2500244
57321,44312517.22395562
57322,44311374.36778316
57323,44310231.67802374
57324,44309089.15639738
57325,44307946.80002051
57326,44306804.616831824
57327,44305662.5953366
57328,44304520.74470101
57329,44303379.06015985
57330,44302237.543434076
57331,44301096.19407367
57332,44299955.01399897
57333,44298814.00221985
57334,44297673.157566786
57335,44296532.48076013
57336,44295391.97290895
57337,44294251.63415212
57338,44293111.46295862
57339,44291971.457664974
57340,44290831.62312304
57341,44289691.957874864
57342,44288552.45970112
57343,44287413.130314104
57344,44286273.97109257
57345,44285134.978581786
57346,44283996.15380056
57347,44282857.500513874
57348,44281719.01446772
57349,44280580.69975378
57350,44279442.55146062
57351,44278304.57299788
57352,44277166.7638513
57353,44276029.12827871
57354,44274891.65461967
57355,44273754.35472591
57356,44272617.22358618
57357,44271480.26162226
57358,44270343.46965471
57359,44269206.84613028
57360,44268070.39255477
57361,44266934.10979747
57362,44265797.99616151
57363,44264662.0522448
57364,44263526.279007316
57365,44262390.67390601
57366,44261255.240551844
57367,44260119.97576592
57368,44258984.883366704
57369,44257849.95973678
57370,44256715.20849948
57371,44255580.62341934
57372,44254446.21227526
57373,44253311.97058851
57374,44252177.90070172
57375,44251043.998291254
57376,44249910.269789
57377,44248776.71082499
57378,44247643.32343692
57379,44246510.10429348
57380,44245377.05740673
57381,44244244.18374797
57382,44243111.47749227
57383,44241978.94509623
57384,44240846.583292305
57385,44239714.393300995
57386,44238582.37160248
57387,44237450.52467409
57388,44236318.84825139
57389,44235187.34211093
57390,44234056.008914664
57391,44232924.84807756
57392,44231793.85627578
57393,44230663.03775352
57394,44229532.39214017
57395,44228401.91603813
57396,44227271.61452302
57397,44226141.48046357
57398,44225011.522796825
57399,44223881.73692776
57400,44222752.12068852
57401,44221622.67866703
57402,44220493.40995743
57403,44219364.310073376
57404,44218235.3859078
57405,44217106.63323419
57406,44215978.05217365
57407,44214849.644355625
57408,44213721.40818033
57409,44212593.347558886
57410,44211465.45599099
57411,44210337.740910776
57412,44209210.19619398
57413,44208082.82549094
57414,44206955.62790001
57415,44205828.60392052
57416,44204701.75346861
57417,44203575.07373136
57418,44202448.56790285
57419,44201322.23553742
57420,44200196.07990395
57421,44199070.09416112
57422,44197944.28253226
57423,44196818.645198606
57424,44195693.18194269
57425,44194567.890523314
57426,44193442.77380776
57427,44192317.83054888
57428,44191193.0620709
57429,44190068.46806452
57430,44188944.04877253
57431,44187819.8005689
57432,44186695.728870034
57433,44185571.83148003
57434,44184448.10675888
57435,44183324.55870945
57436,44182201.18156063
57437,44181077.98055296
57438,44179954.954066694
57439,44178832.10476196
57440,44177709.42695453
57441,44176586.92194677
57442,44175464.59795424
57443,44174342.44360848
57444,44173220.46539551
57445,44172098.662891716
57446,44170977.033533916
57447,44169855.5818824
57448,44168734.30370447
57449,44167613.201176584
57450,44166492.275276884
57451,44165371.52215319
57452,44164250.9459967
57453,44163130.545145154
57454,44162010.3201835
57455,44160890.27049366
57456,44159770.394850604
57457,44158650.695753194
57458,44157531.17507758
57459,44156411.823443525
57460,44155292.65561007
57461,44154173.65924733
57462,44153054.84060146
57463,44151936.196763285
57464,44150817.73080834
57465,44149699.43892429
57466,44148581.32229738
57467,44147463.38376138
57468,44146345.622878075
57469,44145228.03798421
57470,44144110.62944582
57471,44142993.394770734
57472,44141876.33713064
57473,44140759.46033618
57474,44139642.75723259
57475,44138526.23140143
57476,44137409.88106864
57477,44136293.711178735
57478,44135177.71395095
57479,44134061.89688261
57480,44132946.25574426
57481,44131830.7920599
57482,44130715.50401499
57483,44129600.39435465
57484,44128485.46397897
57485,44127370.7089166
57486,44126256.13138789
57487,44125141.73237883
57488,44124027.50936703
57489,44122913.46406014
57490,44121799.59804619
57491,44120685.908830404
57492,44119572.39752147
57493,44118459.06270362
57494,44117345.90708366
57495,44116232.9314147
57496,44115120.13091417
57497,44114007.5077641
57498,44112895.06515776
57499,44111782.80027
57500,44110670.716013156
57501,44109558.80661312
57502,44108447.07683118
57503,44107335.525055945
57504,44106224.15150321
57505,44105112.959074244
57506,44104001.94337923
57507,44102891.10515515
57508,44101780.44917502
57509,44100669.969272
57510,44099559.66732838
57511,44098449.5465113
57512,44097339.6040685
57513,44096229.841468334
57514,44095120.25558861
57515,44094010.85137545
57516,44092901.62720022
57517,44091792.57846652
57518,44090683.712885484
57519,44089575.024329185
57520,44088466.518443346
57521,44087358.18941064
57522,44086250.03875936
57523,44085142.07002691
57524,44084034.28166805
57525,44082926.66973447
57526,44081819.24119121
57527,44080711.991639644
57528,44079604.92390311
57529,44078498.032238536
57530,44077391.323773704
57531,44076284.793102585
57532,44075178.445003174
57533,44074072.27367131
57534,44072966.28580674
57535,44071860.47812862
57536,44070754.85058489
57537,44069649.40342095
57538,44068544.136560746
57539,44067439.05078537
57540,44066334.1448794
57541,44065229.42043659
57542,44064124.875440516
57543,44063020.511906125
57544,44061916.33041581
57545,44060812.32885473
57546,44059708.510832496
57547,44058604.87273133
57548,44057501.413205996
57549,44056398.13876101
57550,44055295.04309953
57551,44054192.128345355
57552,44053089.39621671
57553,44051986.84682375
57554,44050884.47406136
57555,44049782.28976747
57556,44048680.283476606
57557,44047578.45762891
57558,44046476.8155353
57559,44045375.35649678
57560,44044274.07469324
57561,44043172.97890482
57562,44042072.0648278
57563,44040971.331553295
57564,44039870.780687295
57565,44038770.41393161
57566,44037670.2247335
57567,44036570.220811665
57568,44035470.39776108
57569,44034370.76001954
57570,44033271.303741425
57571,44032172.0305781
57572,44031072.93967232
57573,44029974.028864756
57574,44028875.30352303
57575,44027776.76167873
57576,44026678.399551585
57577,44025580.22261235
57578,44024482.228526436
57579,44023384.41480406
57580,44022286.78600446
57581,44021189.3432972
57582,44020092.079987295
57583,44018994.99906555
57584,44017898.10363183
57585,44016801.39215458
57586,44015704.86484447
57587,44014608.51901682
57588,44013512.35723367
57589,44012416.377467886
57590,44011320.58329942
57591,44010224.9716354
57592,44009129.54492755
57593,44008034.30097145
57594,44006939.24187382
57595,44005844.36663025
57596,44004749.67583995
57597,44003655.16911112
57598,44002560.84719761
57599,44001466.70620093
57600,44000372.752442375
57601,43999278.981274866
57602,43998185.39638691
57603,43997091.99256763
57604,43995998.77617386
57605,43994905.74480498
57606,43993812.896761246
57607,43992720.233480595
57608,43991627.75571285
57609,43990535.4587734
57610,43989443.35029526
57611,43988351.42805117
57612,43987259.68919966
57613,43986168.13495227
57614,43985076.76798987
57615,43983985.58048085
57616,43982894.58307145
57617,43981803.76918525
57618,43980713.14173822
57619,43979622.69871851
57620,43978532.44047451
57621,43977442.36951122
57622,43976352.482878424
57623,43975262.78219324
57624,43974173.268125765
57625,43973083.94011474
57626,43971994.79213574
57627,43970905.83758548
57628,43969817.065076105
57629,43968728.47777704
57630,43967640.07824753
57631,43966551.86564802
57632,43965463.83709496
57633,43964375.9954547
57634,43963288.33951522
57635,43962200.870437965
57636,43961113.587581664
57637,43960026.49180095
57638,43958939.582417116
57639,43957852.859664135
57640,43956766.32183801
57641,43955679.97341329
57642,43954593.80844987
57643,43953507.833588034
57644,43952422.042233706
57645,43951336.44227458
57646,43950251.024998695
57647,43949165.79627734
57648,43948080.75340114
57649,43946995.89942588
57650,43945911.22997887
57651,43944826.74989171
57652,43943742.457479455
57653,43942658.35356384
57654,43941574.43470952
57655,43940490.70057908
57656,43939407.15845565
57657,43938323.80355212
57658,43937240.63672131
57659,43936157.65522181
57660,43935074.8596971
57661,43933992.25612059
57662,43932909.84093165
57663,43931827.61125116
57664,43930745.56999228
57665,43929663.71781203
57666,43928582.05128655
57667,43927500.57541169
57668,43926419.28764001
57669,43925338.18577048
57670,43924257.27251965
57671,43923176.54923313
57672,43922096.013437085
57673,43921015.66527253
57674,43919935.50844621
57675,43918855.54020289
57676,43917775.758572206
57677,43916696.16763931
57678,43915616.76292157
57679,43914537.54899542
57680,43913458.520580545
57681,43912379.68508159
57682,43911301.03744017
57683,43910222.578138754
57684,43909144.31086848
57685,43908066.226972036
57686,43906988.33758523
57687,43905910.63692393
57688,43904833.12399946
57689,43903755.7997105
57690,43902678.665511176
57691,43901601.72334694
57692,43900524.96716057
57693,43899448.401914954
57694,43898372.02850454
57695,43897295.842323095
57696,43896219.84598429
57697,43895144.04084848
57698,43894068.42507876
57699,43892992.998670615
57700,43891917.76300626
57701,43890842.7149124
57702,43889767.86134333
57703,43888693.195391454
57704,43887618.720079064
57705,43886544.43536315
57706,43885470.3410996
57707,43884396.437283374
57708,43883322.72422358
57709,43882249.2003505
57710,43881175.86923504
57711,43880102.72774889
57712,43879029.77675466
57713,43877957.016756944
57714,43876884.445879675
57715,43875812.067693755
57716,43874739.8806744
57717,43873667.883469805
57718,43872596.0772635
57719,43871524.46356385
57720,43870453.04251872
57721,43869381.80818891
57722,43868310.76747321
57723,43867239.91839837
57724,43866169.26158056
57725,43865098.79490656
57726,43864028.52031279
57727,43862958.43875676
57728,43861888.545289084
57729,43860818.84529397
57730,43859749.33891966
57731,43858680.02001066
57732,43857610.89444232
57733,43856541.96175285
57734,43855473.22229884
57735,43854404.67119777
57736,43853336.31378808
57737,43852268.15033264
57738,43851200.17958282
57739,43850132.39921153
57740,43849064.810617514
57741,43847997.41636454
57742,43846930.21283693
57743,43845863.20197752
57744,43844796.38354908
57745,43843729.758979596
57746,43842663.32599575
57747,43841597.084821016
57748,43840531.03851376
57749,43839465.182461664
57750,43838399.52163018
57751,43837334.05299662
57752,43836268.77643918
57753,43835203.69411947
57754,43834138.804893754
57755,43833074.106648885
57756,43832009.60456217
57757,43830945.29649705
57758,43829881.17667334
57759,43828817.25511625
57760,43827753.52400237
57761,43826689.98877387
57762,43825626.64389731
57763,43824563.495249584
57764,43823500.54172596
57765,43822437.777318075
57766,43821375.2098614
57767,43820312.83537554
57768,43819250.652177624
57769,43818188.66800547
57770,43817126.87365847
57771,43816065.27690513
57772,43815003.87186136
57773,43813942.660250835
57774,43812881.64400449
57775,43811820.823213436
57776,43810760.19817646
57777,43809699.764101624
57778,43808639.52404997
57779,43807579.47990276
57780,43806519.630226545
57781,43805459.973924026
57782,43804400.51325104
57783,43803341.24898707
57784,43802282.176489376
57785,43801223.302304894
57786,43800164.61815806
57787,43799106.13218593
57788,43798047.84306398
57789,43796989.74496239
57790,43795931.84382304
57791,43794874.13843843
57792,43793816.62800541
57793,43792759.31177175
57794,43791702.19108161
57795,43790645.26659977
57796,43789588.53664067
57797,43788532.00323206
57798,43787475.666457556
57799,43786419.52115324
57800,43785363.5724841
57801,43784307.82278276
57802,43783252.265757084
57803,43782196.90621421
57804,43781141.742087096
57805,43780086.77290692
57806,43779032.000865795
57807,43777977.422711335
57808,43776923.04479151
57809,43775868.86147224
57810,43774814.87314489
57811,43773761.08114441
57812,43772707.48676614
57813,43771654.08659656
57814,43770600.884051554
57815,43769547.87968125
57816,43768495.0703126
57817,43767442.45740435
57818,43766390.04039467
57819,43765337.82228585
57820,43764285.79731567
57821,43763233.97219454
57822,43762182.34415132
57823,43761130.91208972
57824,43760079.67525386
57825,43759028.63998928
57826,43757977.79661571
57827,43756927.15286742
57828,43755876.70697976
57829,43754826.45801898
57830,43753776.40429207
57831,43752726.5505201
57832,43751676.891414426
57833,43750627.433524944
57834,43749578.169397816
57835,43748529.104747824
57836,43747480.23678681
57837,43746431.56773042
57838,43745383.09490015
57839,43744334.821473934
57840,43743286.745303705
57841,43742238.86587972
57842,43741191.185966894
57843,43740143.702048644
57844,43739096.41858034
57845,43738049.33359636
57846,43737002.446530595
57847,43735955.75540041
57848,43734909.26419322
57849,43733862.97218631
57850,43732816.87704747
57851,43731770.980665796
57852,43730725.28209656
57853,43729679.782169335
57854,43728634.48234344
57855,43727589.38117881
57856,43726544.478367
57857,43725499.774397686
57858,43724455.26777669
57859,43723410.959423296
57860,43722366.85024132
57861,43721322.94309557
57862,43720279.23367986
57863,43719235.71921365
57864,43718192.40861966
57865,43717149.297175944
57866,43716106.383654185
57867,43715063.66891473
57868,43714021.15636893
57869,43712978.842113644
57870,43711936.72504007
57871,43710894.807450876
57872,43709853.092780165
57873,43708811.57456125
57874,43707770.25744828
57875,43706729.14194459
57876,43705688.22450921
57877,43704647.5051939
57878,43703606.98829244
57879,43702566.66852301
57880,43701526.552173935
57881,43700486.63337401
57882,43699446.91466461
57883,43698407.39748837
57884,43697368.08143771
57885,43696328.96245974
57886,43695290.04690564
57887,43694251.331890695
57888,43693212.81440613
57889,43692174.49792973
57890,43691136.384315066
57891,43690098.47099345
57892,43689060.75539816
57893,43688023.24497284
57894,43686985.93240254
57895,43685948.820659816
57896,43684911.91042815
57897,43683875.20044322
57898,43682838.69209327
57899,43681802.38430454
57900,43680766.27867474
57901,43679730.37378154
57902,43678694.66755624
57903,43677659.16480864
57904,43676623.86355099
57905,43675588.763117075
57906,43674553.8660484
57907,43673519.16606225
57908,43672484.6722637
57909,43671450.37883202
57910,43670416.284209386
57911,43669382.39527476
57912,43668348.70569965
57913,43667315.216711
57914,43666281.93222845
57915,43665248.846817225
57916,43664215.964714214
57917,43663183.28551538
57918,43662150.809536986
57919,43661118.532033294
57920,43660086.45898874
57921,43659054.58660181
57922,43658022.919388704
57923,43656991.452579185
57924,43655960.18663197
57925,43654929.123023674
57926,43653898.26545236
57927,43652867.60925192
57928,43651837.1543664
57929,43650806.90265814
57930,43649776.853806086
57931,43648747.00655825
57932,43647717.36221319
57933,43646687.923446365
57934,43645658.68395375
57935,43644629.6487136
57936,43643600.818489976
57937,43642572.18800973
57938,43641543.76252677
57939,43640515.54231146
57940,43639487.5229147
57941,43638459.70637469
57942,43637432.09311488
57943,43636404.68405151
57944,43635377.47881751
57945,43634350.47538171
57946,43633323.67549708
57947,43632297.08065515
57948,43631270.687484466
57949,43630244.49994636
57950,43629218.51557747
57951,43628192.73462381
57952,43627167.15766338
57953,43626141.78637611
57954,43625116.615191475
57955,43624091.65134711
57956,43623066.88901604
57957,43622042.33150734
57958,43621017.982076
57959,43619993.83374095
57960,43618969.88780486
57961,43617946.148489386
57962,43616922.612663634
57963,43615899.281596884
57964,43614876.154799685
57965,43613853.23367309
57966,43612830.51533214
57967,43611808.00325588
57968,43610785.69631569
57969,43609763.591576464
57970,43608741.69263468
57971,43607719.9980976
57972,43606698.509702325
57973,43605677.22403452
57974,43604656.148225695
57975,43603635.27175393
57976,43602614.601916365
57977,43601594.14000257
57978,43600573.8819347
57979,43599553.82963167
57980,43598533.98058398
57981,43597514.3386541
57982,43596494.901457265
57983,43595475.669619635
57984,43594456.64142762
57985,43593437.82241112
57986,43592419.205471374
57987,43591400.79947623
57988,43590382.594526045
57989,43589364.59532316
57990,43588346.80426823
57991,43587329.21670298
57992,43586311.83590859
57993,43585294.664070174
57994,43584277.693974845
57995,43583260.932620935
57996,43582244.37698949
57997,43581228.026771
57998,43580211.88233407
57999,43579195.94612237
58000,43578180.21525188
58001,43577164.691411614
58002,43576149.374867596
58003,43575134.25882633
58004,43574119.354933284
58005,43573104.657484695
58006,43572090.16645483
58007,43571075.88067664
58008,43570061.803095035
58009,43569047.92894096
58010,43568034.26541039
58011,43567020.80940696
58012,43566007.55626389
58013,43564994.51041684
58014,43563981.67575524
58015,43562969.04738127
58016,43561956.624412276
58017,43560944.40795597
58018,43559932.40054703
58019,43558920.599287
58020,43557909.00612624
58021,43556897.62060591
58022,43555886.44321125
58023,43554875.46986516
58024,43553864.71034412
58025,43552854.15322909
58026,43551843.80426042
58027,43550833.66415947
58028,43549823.73204684
58029,43548814.00807021
58030,43547804.49148263
58031,43546795.182340875
58032,43545786.08096993
58033,43544777.18894332
58034,43543768.50219859
58035,43542760.02651595
58036,43541751.758705325
58037,43540743.69793203
58038,43539735.847241774
58039,43538728.20265314
58040,43537720.77063042
58041,43536713.540832356
58042,43535706.52567117
58043,43534699.712572895
58044,43533693.1156006
58045,43532686.721846886
58046,43531680.538422786
58047,43530674.56138591
58048,43529668.79635114
58049,43528663.239192344
58050,43527657.89102914
58051,43526652.75303757
58052,43525647.822097
58053,43524643.09993711
58054,43523638.5889062
58055,43522634.286052346
58056,43521630.19047186
58057,43520626.30587231
58058,43519622.633370824
58059,43518619.16506929
58060,43517615.908177204
58061,43516612.861638345
58062,43515610.02535218
58063,43514607.39704371
58064,43513604.977860644
58065,43512602.769922525
58066,43511600.770600215
58067,43510598.981011495
58068,43509597.40147269
58069,43508596.03240546
58070,43507594.87224207
58071,43506593.92309617
58072,43505593.18336021
58073,43504592.65241061
58074,43503592.333901055
58075,43502592.22490901
58076,43501592.327982455
58077,43500592.63718664
58078,43499593.15916268
58079,43498593.892952636
58080,43497594.831553325
58081,43496595.98439897
58082,43495597.348475665
58083,43494598.922811486
58084,43493600.70742319
58085,43492602.702325456
58086,43491604.90750412
58087,43490607.326383784
58088,43489609.95244845
58089,43488612.792450204
58090,43487615.83953299
58091,43486619.102764726
58092,43485622.57041512
58093,43484626.254413135
58094,43483630.14689682
58095,43482634.25256915
58096,43481638.56741323
58097,43480643.09337727
58098,43479647.833192416
58099,43478652.785390235
58100,43477657.944035515
58101,43476663.318255655
58102,43475668.90198468
58103,43474674.697326
58104,43473680.70724544
58105,43472686.923978515
58106,43471693.355272725
58107,43470699.997768216
58108,43469706.85365559
58109,43468713.91684855
58110,43467721.19877603
58111,43466728.688203886
58112,43465736.389252216
58113,43464744.303709984
58114,43463752.429217815
58115,43462760.76811641
58116,43461769.319122754
58117,43460778.08079612
58118,43459787.05854124
58119,43458796.24492766
58120,43457805.64494101
58121,43456815.25649222
58122,43455825.08360127
58123,43454835.120020784
58124,43453845.36978879
58125,43452855.832136594
58126,43451866.50868059
58127,43450877.39605217
58128,43449888.498757035
58129,43448899.813233875
58130,43447911.33902303
58131,43446923.07956633
58132,43445935.033471406
58133,43444947.19805567
58134,43443959.57720572
58135,43442972.169553936
58136,43441984.974549025
58137,43440997.99333222
58138,43440011.22491166
58139,43439024.67145788
58140,43438038.329705395
58141,43437052.20257406
58142,43436066.28869409
58143,43435080.58586668
58144,43434095.09892261
58145,43433109.826939315
58146,43432124.76617621
58147,43431139.92043855
58148,43430155.288161784
58149,43429170.86869266
58150,43428186.665600255
58151,43427202.67473664
58152,43426218.89686171
58153,43425235.3351253
58154,43424251.9866885
58155,43423268.85318772
58156,43422285.93344038
58157,43421303.226319306
58158,43420320.7329895
58159,43419338.45806974
58160,43418356.39659484
58161,43417374.54659627
58162,43416392.911564335
58163,43415411.49272293
58164,43414430.28818151
58165,43413449.29717696
58166,43412468.52273359
58167,43411487.95936168
